source_index,text,polarity,label_id,split
5305,گوگل قصد دارد خواندن کتاب‌ها و مجلات الکترونیکی را به یکی از کاربرد های مهم تبلت خود تبدیل کند به همین دلیل تعدادی از کتاب‌ها و مجلات مطرح و پرطرفدار را در فروشگاه خود عرضه کرده است و به طور کلی می‌توان گفت که خواندن کتاب‌های الکترونیکی بر روی صفحه نمایش هفت اینچی Nexus 7 تجربه خوبی خواهد بود.,1,3,train
2898,این روشنایی فوق‌العاده به کاربران کمک خواهد کرد که حتی با وجود سطح براق صفحه نمایش، به راحتی با تبلت خود در فضاهای بیرونی و یا در زیر تابش مستقیم نور آفتاب کار کنند.,2,4,train
8369,فوکوس روی 0 سانتی متر !,0,2,train
828,8 مگا پیکسل خوبه گذاشته دو سیمکارته عالیه 4.3 عالیه برای صفحه,2,4,train
250,"منم همین نظر و داشتم و از خرید این گوشی واسه یکی از فامیل ها واقعا به خاطر این عیب ناراحت بودم امروز که تو اینترنت راجب این موضوع سرچ میکردم دیدم نوشته: """""""" این 4 تا دکمه لمسی پایینی ion رو نباید فشار داد بلکه باید انگشتتو بکشی روش یعنی بصورت عمودی نیم سانتی متر از بالا به پایین انگشتتو بکش روش"""""" با این روش دیگه نیازی به فشار دادن رو دکمه لمسی پایینی این گوشی نیست من تست کردم جواب داد .",0,2,train
10806,طراحیش هم حرفه ایه .,1,3,train
6404,اولین قابلیت مهم این نرم‌افزار، شناسایی و پیشگیری از نفوذ ویروس‌های بسیار جدید و ثبت نشده، از طریق هوش مصنوعی یا سیستم حفاظت پیشگیرانه می‌باشد.,1,3,train
7291,"ولی این بار Ixus 510 HS مجهز به نمایشگر 3.2 اینچی عریض لمسی با کیفیت 460,000 پیکسل شده است که در عین ارایه‌ی کیفیت بسیار بالا، امکانات لمسی خیلی خوبی را هم فراهم می‌کند.",1,3,train
11210,بدین ترتیب که موقعیت دقیق مکانی عکس هایی که می گیرید به همراه آن ها ثبت می شود.,0,2,train
11905,• دریافت بالای سیگنال با آنتنیکی از امکاناتی که گیرنده دیجیتال در اختیار کاربر قرار می‌دهد امکان گیرندگی شبکه‌های دیجیتال با بهترین کیفیت تنها با استفاده از آنتن رومیزی می‌باشد و دیگر نیازی به آنتن‌های قدیمی در پشت بام نیست .,1,3,train
4785,۳.,0,2,train
13010,در قسمت عقبی دوربین نیز می‌توانید محفظه مخصوص باتری را ببینید.,0,2,train
10143,این گوشی رو داشتم به نسبت قیمتش فوق‌العاده گوشی خوبیه اما طبیعیه که نقاط ضعفی هم داره 1- عمر نه چندان زیاد باطری 2- موقعیت نه چندان مناسب بلندگوها 3- صفحه‌نمایش کوچک 4- کم بود در تنوع و رنگ گوشی,-1,1,train
9510,من با این گوشی حدودا 2 هفته کار کردم واقعا نسبت به iphone 4 هم انتن دهی بهتری داره هم تاچش خیلی بهتر شده واقعا عالیه,2,4,train
316,باتری یون چون توسط کاربر قابل تعویض نیست اگه مشکلی پیش بیاد باید پشت گوشی باز بشه و در این بین مشکلات دیگه ای که در پی باز شدن گوشی هست هم وجود داره!,-1,1,train
12242,کیفیت عکس‌های گرفته شده را بعدا در نقد و بررسی کامل دوربین بررسی می‌کنیم.,0,2,train
9301,تصور نمی کنیم که حتی با وجود پردازشگر DIGIC 5 تغییرات زیادی در کیفیت عکس های این دوربین نسبت به مدل پیشین رخ داده باشد.,0,2,train
8631,کلیدهای لمسی پایین صفحه نور پس زمینه ندارند و هنگام شب کار کردن باهاشون سخته واقعا 3.,-1,1,train
8591,کلا فقط قیمت رقابتی است و امکانات - مثلا در فلان گوشی فلان چیز دارد اما در گوشی رقیب با همین امکانات فلان آپشن وجود ندارد .,0,2,train
8695,با سلام به دوستان هموطن من این گوشی رو چند روز میشه گرفتم با توجه به قیمتش گوشیه خوبیه و شارژ رو هم خوب نگه میداره البته چون قبلا گوشی اندروید نداشتم نمیتونم مقایسه ای انجام بدم .,1,3,train
8643,کارکردن باهاش هم از نوکیا سخت تره، چون امکاناتش خلاصه تره.,-1,1,train
264,در عوض رزولوشن بالای تصویر دقت تصاویر رو خیلی بالا برده و در آخر با پردازنده ی دو هسته ای این اسمارت فون شما قادر به انجام هر گونه بازی و مرور در صفحات وب به آسونی هستید,1,3,train
1925,با توجه به قیمتش در ایران فقط یه چیز میتونم بگم : کالایی جهت نشان دادن وضعیت مالی شخصی و به رخ کشیدن!,0,2,train
3943,"در جواب ""پیشرو فردوست""  دوست گرامی؛ خروجی عکس چه 1 DPI چه 1000 DPI هیچ ارتباطی به کیفیت ندارد.",0,2,train
11436,از 16 گیگ 12 تا برای کاربر در دسترسی هست.,0,2,train
2635,من این دوربین رو خریدم ، نسبت به قیمتش خیلی عالیه فقط باید نسبت به شب بودن یا روز بودن تنظیم بشه:عکسهای خوبی داره.,2,4,train
364,• باتری لنوو همراه سری G580 یک باتری شش سلولی 48 وات-ساعت ارائه می‌دهد.,0,2,train
8719,4- این گوشی دارای خروجی تلویزیون TV-Out یا HDMI نیست (مثل اینکه در میان گوشیهای دو سیم کارته اپیدمی است).,-1,1,train
3038,با سلام خدمت همه ی دوستان عزیز.,0,2,train
5159,۱۴ گیگابایت از فضای این هارددیسک برای کاربر قابل استفاده است، زیرا حدود ۶ گیگابایت از فضای این هارد دیسک توسط نرم افزار و امکانات جانبی موجود در کنسول استفاده شده است.,0,2,train
660,من تمام خریدهای خودمو از دیجی کالا انجام میدم.,0,2,train
6392,این گوشی هم یکی دیگر از شاهکارهای سامسونگ است که اندازه ی ان نسبت به S2 هیچ فرقی نکرده .,1,3,train
3052,یکی از پرچم داران بازار در زمینه صفحه نمایش بی شک infinity tf700 است و این شاخص ترین آیتمی است که کاربریه تبلت را معنی می بخشد.,1,3,train
2105,نقد دیگری که به آیفون 5وارد است عدم وجود NFC است، (البته اپل گفته است که این مشکل را با نرم افزار Passbookحل کرده و کاربران برای دریافت و پرداخت پول مشکلی نخواهند داشت؛)و اما سیستم عامل آیفون 5، این گوشی ازiOS6 استفاده می کند که بسیار فراتر از نسخه قبلی خود میباشد مانند استفاده از نقشه های سه بعدی وافزودن زبان به Siriوبسیاری قابلیت جالب دیگر.,1,3,train
70,در ضمن به دلیل عدم تجهیز به GPS؛ آن برآمدگی قسمت بالای دوربین دیگر دیده نمی‌شود.,0,2,train
5616,باریکه.,1,3,train
10394,سخت افزار معرکه ای داشت که معرکه تر شده با وجود رم 2 گیگ دیگر آیفون از رقابت خط خورد,2,4,train
12640,2-قاب و برچسب محافظشlcd کمیاب 3-گوشی توی بورسی نیست 4-سنگین و قطوره در کل از سامسونگ راضی ترم، رابط کاربری سامسونگ خیلی بهتره,-1,1,train
10795,HX50v مجهز به GPS و Wi-Fi داخلی هم هست.,1,3,train
8731,من خواستم این گوشی رو بخرم اما سیم کارت رایتل انداختم تست هم کردم جهت اطمینان اما جواب نداد!,-1,1,train
3068,در تبلیغات این تبلت از مقاومت بالای صفحه در برابر خش صحبت شده بود که از نظر من واقعیت ندارد.,-1,1,train
3825,* کیفیت عملکرد واقعی ممکن است بسته به مشخصات فنی مدل‌ها و محدودیت‌های سخت‌افزاری متفاوت باشد.,0,2,train
2496,تاچ پد نیز چندان بزرگ نیست، ولی حساس ساخته شده است.,1,3,train
8793,در تست‌های انجام شده، بازی‌هایی مانند Angry Birds و Cut the Rope و بازی‌های با گرافیک متوسط، به راحتی در این گوشی اجرا شدند.,1,3,train
3118,این دو بلندگو، کیفیتی فراتر از سطح انتظار ما از یک تبلت را ارائه می‌دهند.,2,4,train
172,این صفحه نمایش تمامی جزئیات را با دقت فوق العاده بالایی نشان می دهد، رنگ ها بسیار غنی و زنده و روشنایی و زاویه دید این صفحه نمایش بسیار عالی هستند.,2,4,train
9644,در مقابل Galaxy S III و Galaxy Note 2 حرف چندانی برای گفتن نداره .,-1,1,train
69,به دلیل لنز کوچک‌تری که F660 نسبت به لنز F770 به آن مجهز است، قطر بدنه‌ی آن نیز کمتر از برادر خود می‌باشد.,0,2,train
7539,من قبلا اکسپریا گو داشتم واقعا چیز دیگه ای بود هم از لحاظ کیفیت ساخت و هم از لحاظ سرعت فقط به خاطر صفحه نمایش کوچیکش فروختم ، فکر نمیکردم اینقدر ضعیف باشه قبل از خرید حتما استفاده کنید.,-1,1,train
3073,هیچ لک و اثر انگشتی در پشت تبلت برجای نمی ماند.,0,2,train
170,و اما جزئیات.,0,2,train
4922,به نظر من x-box360 elite از playstation3 از نظر کیفیت قیمت و..,0,2,train
12264,من از خرید این دوربین کاملا راضیم,1,3,train
4951,اکس باکس تنها جایی است که می توانید از بازی های Halo3 .,0,2,train
3972,در حالت عادی عکس کیفیت مطلوبی دارد اما وقتی بر روی آن زوم میکنید و یا میخواهید آنرا در قطع بزرگ چاپ کنید متوجه می شوید که عکس محو است یا نویز دارد.,0,2,train
8159,برنامه های متنوعی از قبل بر روی این گوشی نصب شده‌اند که از جمله آن‌ها می‌توان به برنامه های نقشه، ایمیل، چت، مرورگر اسناد آفیس و.,1,3,train
4689,"264), RealVideo 8, SDP, WMVازهمین سایت بخرید من که خریدم خیلی هم راضیم",0,2,train
8470,2-کیفیت ساختشم حرف نداره مثل محصولات دیگه ژاپنی 3-دقت و تاچ صفحه که خوبه و نمیشه ایراد خاصی ازش گرفت .,2,4,train
5166,5-حافظه‌ی EDRam در کنار واحد پردازش گرافیکی، حافظه‌ی ۱۰ مگابایتی eDRam وجود دارد که با سرعت ۳۰۰ مگاهرتز فعالیت می‌کند.,0,2,train
6301,اما گوشی باید بگم معرکه است من قبلش تصمیم داشتم sony xperia arco s بگیرم که دوستم داشت و خیلی تعریف می کرد اما وقتی مقایسه کردیم با هم خیلی جاها کم می یاره سونی و از همه مهمترش در اسکرینشه از نظر کیفیت و شفافیت تصویر عالی هست فقط شاید در پخش فیلم ضعف گرافیکش معلوم می شه و الا در بقیه جهات چه سرعت چه امکانات چه نرم افزارها واقعا رضایت بخشه و به نسبت تفاوت قیمتش با گلگسی اس 3 مخصوصا در پیشنهاد شگفت انگیزش واقعا می ارزه و خیلی خیلی دوست داشتنی هست.,2,4,train
2918,لازم به ذکر است که از منوی Notifications این تبلت، می‌توان بین سه حالت روشنایی صفحه نمایش یعنی Standard IPS، Super IPS+ و حالت Power Saving سوییچ کنید.,0,2,train
1485,لرزشگیر تصویرش واقعا عالیه به خوبی جلوی لرزش رو میگیره,2,4,train
12448,برتری های v نسبت به tx بلوتوث4 ضد اب بودن Sony Mobile BRAVIA Engine 2 دوام باتری بیشتر وزن کمتر سایز مناسب تر صدای اسپیکر بهتر تراکم پیکسلی بالاتر,1,3,train
10062,عملکرد خود تاچ پد و کلیدهای پایین آن بسیار خوب و رضایت بخش می باشد.,2,4,train
8816,سوما :تصویر فیلمبرداری شده در تمام شرایط تصویربرداری به اصطلاح عامی فریم فریم است همانند دوربین گوشیهای موبایل.,0,2,train
10893,اون زمانی که من اینو خریدم آیپد 3 از این ارزونتر بود ولی هیچ وقت کارایی و امکانات این تبلت رو نداره برای همین من این تبلت رو خریدم و از خریدم هم کاملا راضی هستم.,1,3,train
4326,من با آیفون 5 کار کردم واقعا عالیه، وقتی کار میکنی انگار شیشه ای بین دست و آیفون وجود ندارد.,2,4,train
10627,واقعا هم خوش دسته,2,4,train
11481,ضخامت .,0,2,train
7375,این نوت‌بوک مجهز به دو شیار حافظه RAM می‌باشد که فقط یکی از آن‌ها توسط نسخه‌ی 4 گیگابایت اشغال شده است.,0,2,train
2725,این ابعاد برای تبلت های 10 اینچی کاملا مناسب است و این تبلت را در بین تبلت های باریک و سبک موجود در بازار قرار می‌دهد.,1,3,train
12345,زوم 5 برابر هم برای عکاسی پرتره مناسب می‌باشد.,1,3,train
4270,گوشیه خوبیه با نرم افزار Antutu benchmark تست گرفتم امتیاز 6100 داد تازه چیپست qualcomm msm8225 snapdragon رو تو سایت خود کوالکام پیدا کردم سی پی یو رو زده بود 1 تا 1.2 گیگاهرتز dual core cortex A5 و جی پی یو هم adreno 203 و اینکه رو جعبه اش هم زده بود دوهسته ای.,1,3,train
6143,من قبلا 360 داشتم از نظر فراوانی بازی روی dvd رایتی خیلی خوب بود و گرفتاری ریختن بازی روی هارد رو نداره ولی بخاطر درایوش که dvd هست بازی سازها مجبورن حجم بازی را پایین بیارن که خود بازی سازها بارها به این موضوع اذعان کردند مثل namco برای tekken 6 که کیفیت بازی در ps3 بالاتر است لذا از این جهت و از جهت بازیهای انحصاری که ps3 داره به گرد پای ps3 هم نمی رسه  من 360 رو ردش کردم ps3 گرفتم و خیلی نسبت به xbox کارایی اش بهتره مخصوصا الان که cfw 4.30 اومده همه بازی ها را با بهترین کیفیت ممکن سازندگان اجرا میکند,-1,1,train
2709,نمیدونم چطوره که حرفه ای های عکاسی در سایت درباره این شاهکار فوجی چیزی نگفتند اما کافیه عکس های این دوربین رو در همه ایزوهای بالا با دوربینی مثل کنون 5 دی مقایسه کنید تا فقط از قدرت این دوربین متعجب بشید.,1,3,train
11999,رادیو هم داره.,1,3,train
164,مدت زمان نسبتا زیادی از زمانی که کمپانی Sony (یا همان Sony Ericsson قدیم) گوشی هوشمند تلفن همراهی وارد بازار کرده است، میگذرد و در این میان سایر رقبا، انواع و اقسام گوشی های دو هسته ای با سخت افزار گوناگون را وارد بازار کرده اند.,0,2,train
9037,با استفاده از Wi-Fi می‌توانید تصاویر را به صورت بی‌سیم به دستگاه‌های سازگار منتقل نمایید.,0,2,train
9278,به هر صورت به نظر می رسد برای مبتدیانی که به کار کردن با نمایشگرهای لمسی گوشی های تلفن همراه و تبلت های خود عادت کرده اند، قرار دادن نمایشگر لمسی بر روی DSLR سطح مبتدی فکر بدی نباشد.,1,3,train
1345,باید بگم هدفونش 60% قیمت خود دستگاه .,0,2,train
178,در نهایت Sony Xperia Ion یک غول اندرویدی تمام عیار است که چه در اجرای بازی و چه برای گرفتن عکس و ویدئو، تمام رقیبان خود به هراس واداشته است.,1,3,train
11586,اما باز هم از خوبی‌های این لنز بگوییم که، کمینه‌ی نسبت کانونی آن در حالت واید و زوم، f/3.0-5.6 می‌باشد که عالیست.,1,3,train
5273,همچنین به دلیل طراحی مناسب و بافت دار قاب پلاستیکی پشت این دستگاه، امکان لیز خوردن آن از دست بسیار کم است و احساس امنیت خوبی را در حین کار کردن به شما خواهد داد.,1,3,train
2044,ولی در کل تغییرات در جهت بهتر شدن و بهبود عملکرد بوده و این همان چیزیست که همه انتظار داشتند.,1,3,train
8845,من به کسی این دوربین رو توصیه می کنم که بخواهد عکاس حرفه ای بشه ولی پول کمی داره.,1,3,train
647,بخوام تو یه جمله بگم به هیچی نه نمیگه .,1,3,train
10991,سلام دوستان من این تبلت رو امروز خریدم خیلی خوبه فقط قبل از خرید در مورد صفحه نمایشش دو دل بودم اما الان که دارم باهاش کار میکنم خیلی هم خوبه هیچ مشکلی هم نداره.,1,3,train
6450,) مشکل گرفتن که آخر هم هارد رو بهم ندادن و گفتن زنگ می‌زنن.,-1,1,train
3874,"بعضی از این مودها شامل مود عکاسی intelligent Auto یا اتوماتیک هوشمند برای عکاسی تماما اتوماتیک، مودهای عکاسی P,A,S,M برای عکاسی خلاقانه و حرفه‌ای و مود عکاسی Sweep Panorama و 3D می‌شوند که باز هم توضیح بیشتری نمی‌دهیم تا شما را به نقد و بررسی دوربین HX100v ارجاع داده باشیم.",0,2,train
7320,اما بازم نسبت به قیمتش خوبه,1,3,train
10662,با این قیمت مناسبترین گوشی اینه در خریدش تردید نکنین,1,3,train
5432,جمع بندی در کل، با یک گوشی جالب، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی LG آشنا شدیم.,2,4,train
1552,شفافیت رنگ‌ها بسیار مناسب و رنگ‌ها بسیار عمیق و خوب نمایش داده می‌شوند.,2,4,train
7237,قیمت بالایی داره اما با توجه به کارایی خاصش.,1,3,train
8121,یک هفته میشه این گوشی رو خریدم، از نظر نرم افزاری به واسطه اندروید 4 عالیه(رابط کاربری بسیار زیبایی دارد)، از نظر سخت افزاری هم در حد مطلوبه ، اگه میخواهید از نظر cpu مشکلی پیدا نکنید برنامه های در حال اجرای قبلی را با کلید پایین صفحه سمت راست(recent apps)ببندید و برنامه های در حال اجرا را به حداقل برسانید، در این صورت فضای رم اشغال شده هم کاهش پیدا می کند.,1,3,train
5323,به نظر من ainol venus خیلی بهتره با این که خیلی ارزونتره,0,2,train
5377,اما در کنار همه این‌ها، حالت فلزی قاب دور بدنه و البته کلید های استیل موجود در قاب، بر زیبایی گوشی افزوده‌اند.,1,3,train
3573,لولاها و چارچوب لپ‌تاپ بسیار مقاوم ساخته شده و به راحتی می‌توانند ضربات کوچک ایجاد شده، مصارف روزمره را تحمل کرده و دچار خمش یا پیچش نخواهند شد.,2,4,train
549,• طراحی و ساخت بدنه خارجی دستگاه از ترکیبی از فلز آلومینیوم و پلاستیک ساخته شده است.,0,2,train
11552,من این دوربینو خریدم ازش راضیم ولی دفترچه راهنما نداره,1,3,train
10621,خیلی عالی خیلی باکیفیت خیلی سریع,2,4,train
5011,نوع بی‌سیم این دسته بازی نیز، فاصله‌ی ۹ متر را با باتری AAاز نوع NimH پشتیبانی می‌کند که این فاصله برای یک دسته بازی بی‌سیم فاصله‌ی مناسبی است.,1,3,train
11039,با تشکر.,0,2,train
6110,شاید اگر 10 سال قبل می گفتید که شرکت مایکروسافت بزرگترین نقش را در دنیای بازیهای ویدیویی بازی می کند حرفتان بی معنا به نظر می رسید اما اکنون مشاهده می کنیم که این موضوع یک واقعیت است و دیگر سونی انحصار تولید کنسولهای بازی پر طرفدار را در اختیار ندارد.,1,3,train
11622,چون توی سری جدید این مشکل رفع شده.,1,3,train
10112,به هر صورت همانطور که گفتیم، G2710 برای استفاده های چند منظوره ی خانگی و دفاتر کار کوچک، و همچنین علاقه مندان به عکاسی و کسانی که می خواهند عکس های آنالوگ خود را به دیجیتال تبدیل کنند اسکنر خیلی خوبی است.,2,4,train
11378,با توجه به‌تراکم پیکسلی که سنسور دارد، کاهش نویز خیلی خوب انجام می‌شود.,2,4,train
12204,فقط میتونم بگم فوق‌العاده ست.,1,3,train
8994,دیگر مودها شامل Smart Auto به رنگ سبز و Easy Mode به شکل قلب و رنگ قرمز می‌باشند.,0,2,train
8462,همانطور که گفتیم این دوربین مجهز به همراه کیت لنز 16-50 میلی متری PowerZoom عرضه می شود.,1,3,train
4061,من همه مودهای عکاسیشو با iso های مختلف تست کردم هیچکدوم نتیجه خوبی نمیدن از فیلم‌برداریش که نگم اینقد افتضاحه که فک کنم اصلا دوربین من مشکل فنی داره !,-2,0,train
7102,اما در لبه بالایی، جک 3.5 میلی متری هدفون و کلید پاور و شکاف سیم کارت که آن هم مجهز به یک درپوش است تعبیه شده‌اند.,0,2,train
1834,درصورتی که در سیستم عامل حرفه ای IOS اصلا اینگونه نیست.,0,2,train
11898,این دوربین دارای یک فن‌آوری به نام Geo-Tagging است، به طوری که در هر کجا که باشید دوربین به کمک GPS موقعیت مکانی دقیق شما را به همراه عکس ثبت می‌کند تا همانند زمان بدانید این عکس دقیقا در کجا گرفته شده است.,1,3,train
11308,خیلی شبیه به مود اتوماتیکی که بر روی دوربین‌های کامپکت وجود دارد.,0,2,train
5235,اما چند جمله از این لپ تاپ بگم، لپ تاپ بسیار زیبا و خوش ساخت هستش؛ از نظر صدا می تونم بگم هیچ صدایی ازش در نمیاد؛از داغ کردن هم خبری نیست؛ صفحه کلیدش Chiclet هستش و از نظر من تایپ باهاش خیلی لذت بخشه؛ وضوح صفحه راضی کنندست؛ کیفیت صداش فوق العاده ست؛ از نظر سخت افزاری هم چند تا بازی سنگین رو به خوبی اجرا کرد که من واسه تست قدرت گرافیک و رم نصب کردم؛ موقع انتخاب این لپ تاپ کمی به دلیل وجود مارک های دیگه مثل acer به دو راهی خوردم، خب چند مدل مشابه هست که تو رم کمی قوی تر هستند؛ اما اصلا زیبایی این لپ رو ندارن؛ رم هم که قابل ارتقاء هستش و جای نگرانی وجود نداره.,2,4,train
6370,اما بر خلاف Galaxy S II که در دو مدل 16 و 32 گیگابایتی تولید شده بود، این گوشی فقط در یک مدل 8 گیگابایتی معرفی گردیده که در عوض قابلیت پشتیبانی از کارت حافظه تا 64 گیگابایت را داراست و خیال کاربر را از نظر حافظه برای ذخیره اطلاعات راحت می‌نماید.,1,3,train
7284,دوربین خوبیه عکس های که باهاش گرفتم خیلی خوبه امادر فیلم برداری سوژه رو چند لحظه گم می کنه وبعداز چند ثانیه فوکس می کنه اما در عکس گرفتن می تونم بگم بی نظیره.,2,4,train
925,البته فراموش نکنیم بگوییم که نمایشگر این دوربین با نسبت 3:2 مقداری وایدتر از نمایشگر دوربین G5 که نسبت 4:3 را ارائه می داده است.,0,2,train
2247,فوق العاده خوش دست و زیبا و مهمتر از همه القای یه حس خوب که یه گوشی گرون قیمت دستته 2.سرعت بالا در load همه برنامه ها 3.صفحه نمایش بینهایت زیبا و زاویه دید عالی 4.,2,4,train
2472,به نظر من هیچ فرقی با نوت2 نداره.,-1,1,train
3420,یعنی از ویندوزفون نوکیا یعنی لومیا 920 هم که تراکم پیکسلی 332ppi داشت بهتره.,1,3,train
5232,این لپ تاپ بر طرف میکنه.,1,3,train
8358,پیشنهاد میکنم قبل خرید به برند های دیگه هم فکر کنید..,0,2,train
9034,در ضمن کمینه‌ی نسبت کانونی f/2.7 را ارائه می‌دهد که باعث می‌شود 245 HS تبدیل به یک لنز بسیار سریع شود.,2,4,train
1397,به علاوه از آنجایی که این حافظه‌ها از نوع Flash هستند، بر خلاف هاردهای معمولی بر اثر لرزش و ضربه های کوچک ایجاد شده بر اثر مصارف روزمره، دچار آسیب نمی‌شوند.,1,3,train
3296,ضبط ویدیویی Full HD می تواند در کیفیت های 24mbps و 16mbps انجام گیرد.,0,2,train
5895,دوستان نزدیک 7 ماه هست که این گوشی رو دارم حرف نداره خیلی خوبه,2,4,train
1914,6 ماهی باید صبر کنید که جلیبریکش بیاد ایران,0,2,train
10003,واقعا عالیه هم تبلت هم گوشی هر دوشون رو با هم داری منتظرم زودتر بیاد تا بخرمش,2,4,train
7160,من واقعا از این محصول asus بابت این مشکل نامید شدم و با گارانتی آوات نامیدتر.,-2,0,train
3036,galaxy note 10.1 با این که صفحه نمایش 10 اینچی داشته این بار هم مانند سری galaxy tab به همان رزولوشن اچ دی بسنده کرده است و تنها مزیتی که نسبت به دیگر تبلت ها داشته رم 2 گیگابایتی آن است.,0,2,train
6569,دوربین هواوی در MediaPad 10 یک دوربین 8 مگاپیکسلی قرار داده است.,0,2,train
10119,این گوشی هم مثل بقیه گوشی ها مزایا و معایب خودشو داره که به چندتایی اشاره میکنم تادوستانی که قصد خرید دارند بتونن بهتر تصمیم بگیرند: مزایا: 1-آندروید2.3وقابلیت آپدیت به آندروید4.0.3(که خودم الان آپدیت4 شو دارم).,0,2,train
5649,از لحاظ طراحی تفاوت خاصی بین GALAXY Tab 2 10.1 و مدل سال گذشته وجود ندارد ولی با ضخامت 9.7 میلی‌متر، این تبلت نسبت به مدل سال گذشته که تنها 8.6 میلی‌متر ضخامت داشت، کمی قطورتر شده است.,0,2,train
11458,تمام شرکتهایی که میشناسین فقط منتاژ کننده ی این گوشی ها هستند چون گرافیک و سی پی یو و سیستم عامل برای شرکت های دیگه هستند و فقط nokia تنها تولید کننده ی سیستم عامل توی شرکت های گوشی سازی هستش.,0,2,train
544,ضمنا جای بسیار کمی میگیره.,2,4,train
12391,ایزو 1600 نویزی‌تر است و همچنان برای پرینت‌های کوچک می‌تواند مورد استفاده قرار گیرد.,-1,1,train
5394,این قلم نه از نظر ظاهری و نه از لحاظ کارایی، شباهت زیادی به قلم Note های سامسونگ ندارد و بیشتر می‌توان آن‌را یک قلم کمکی نامید که در کار با گوشی به کاربر کمک می‌نماید اما قابلیت‌های فوق‌العاده‌ای ندارد.,-1,1,train
761,این لپ تاپ اصلا برای کسایی که گیمر یا به اصطلاح خوره ی بازی هستند توصیه نمی کنم !,-1,1,train
5475,11- دوربین 8 مگا پیکسلش، میشه گفت خیلی خوبه و قابلیت‌های متنوعی داره، اما باز هم به دوربین های سونی نمیرسه.,1,3,train
922,با این تفاوت که اکنون فن آوری لمسی این نمایشگر از نوع خازنی و مالتی تاچ است و مقاومتی نیست.,0,2,train
3893,زوم کامل اپتیکال در هنگام فیلم برداری مقدور می‌باشد.,1,3,train
128,به نظرم از همشون بهتر همون f550 هستش.,0,2,train
11692,در آپدیت این گوشی به اندروید 4 اکثر بازی ها روش اجرا نمیشن و کسایی که بیشتر فکر بازی هستن اندروید 2.3 بهترین انتخابه.,0,2,train
2736,صفحه نمایش صفحه نمایش موجود بر روی این تبلت یک صفحه نمایش 10.1 اینچی لمسی خازنی از نوع IPS LCD می‌باشد که دارای رزولوشن 800×1280 می‌باشد.,0,2,train
2791,این لنز فوق‌العاده سریع است.,2,4,train
9334,همانند SX40 HS عملکرد ماکرو لنز این دوربین هم فوق العاده است به طوری که می تواند از فاصله ی 1 سانتی متری بر روی هر سوژه ای فوکوس کند.,2,4,train
4777,قیمت بالا .,-1,1,train
1318,محصولی دیگر از اپل..,0,2,train
4002,اگرچه به نظر از نظر سخت افزاری و مشخصات فنی تغییرات خاص و محسوسی در این مدل نسبت به مدل قبلی یعنی HX100V اعمال نشده است، اما به نظر می رساند تغییرات نرم‌افزاری مطلوبی به آن افزوده شده باشد.,1,3,train
2535,کمینه ی فاصله ی کانونی لنز این دوربین 24 میلی متر است که باعث می شود در یک کادر بتوانید میدان دیدی کاملا گسترده را ثبت کنید.,2,4,train
6397,و در اخر باید بگم که که کمپانی سامسونگ تکرار مکررات کرده است و به بازسازی مدل های قدیمی خود کرده.,-1,1,train
1354,عدم حضور این دو، نه تنها باعث باریک‌تر شدن لپ‌تاپ شده است، بلکه به اپل کمک کرده که باتری بزرگ‌تر و قوی‌تری را در دستگاه جای دهد.,1,3,train
832,کمپانی HTC یکی از بهترین و معتبر ترین کمپانی های مطرح در عرصه اسمارت فون هستش.,2,4,train
7883,برای باز کردن قفل صفحه، کافیست انگشتتان را بر روی صفحه نمایش به راست بکشید.,0,2,train
547,این لپ‌تاپ‌ها در سال 2010 به نسل اول پردازنده های Intel Core و همچنین بدنه ای آلومینیومی به روز شدند و این بار در سال 2012 نسل سوم این لپ‌تاپ‌ها وارد بازار شده است که نه تنها به طراحی آلومینیومی جدیدی دارند، بلکه از پردازنده های به روزتر و سریع‌تری نیز بهره می‌برند.,1,3,train
7169,سرعت دیوایس حیرت انگیز و عجیبه!,2,4,train
5096,سوال:XBOX360 چند مدل درایو دارد و کدام یک بهتر است؟,0,2,train
5253,امکانات زیادی را در اختیار کاربر قرار می‌دهد.,1,3,train
12797,com رو ببینید از نمره 10 تو طراحی 6.5 گرفته در اپل فقط یک سرگرمیه اونم توی یک محدوده سنی جذابه در کل تجربه نشون داده باید نقدهای سایتهای منتقدو بخونید نه سایتهای فروشنده با تشکر,0,2,train
9005,نخستین آپشنی که به آن برخورد می‌کنید Record Mode است.,0,2,train
9389,که با task killer ها درست میشه .,1,3,train
3449,رزولوشن چاپ در این چاپگر 4800 × 1200dpi می‌باشد که کیفیتی متوسط دارد.,0,2,train
3503,در پایین صفحه نمایش، همانند گوشی Galaxy S II کلید سخت افزاری Home به همراه دو کلید لمسی Menu و Back قرار دارد.,0,2,train
9712,حالا میفهمم چرا اس 3 سامسونگ تو ماه گذشته تو امریکا بیشترین فروش رو داشته .,0,2,train
967,حتما دلایلی برای این کار داشته، با این حال به نظر ما که این یک فقدان خیلی بد است چرا که همواره استفاده از چشمی های اپتیکال در زیر نور شدید آفتاب را دوست داریم.,-1,1,train
8552,یک ماهی هست این گوشی رو خریدم.,0,2,train
