dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
11513,برای ورود به این بخش تنظیمات تنها کافیست که نوار Notifications را با دو انگشت به سمت پایین بکشانید.,0,-1,neutral,negative,False,-1,1,99,19,adjacent_class_error,predicted_more_negative
12902,به نظر خوب میاد ولی خدا کنه مثل بقیه این سری گوشیهای نوکیا صدای طرفی که زنگ زده و در حال مکالمه است از اونطرف شنیده نشه,0,1,neutral,positive,False,1,1,119,27,adjacent_class_error,predicted_more_positive
5658,هنگامی که تبلت را به صورت افقی نگه می‌دارید، در دو طرف آن، بلندگوهای استریو قرار دارند که بسیار خوب طراحی شده‌اند بطوریکه دستان شما جلوی بلندگوها را نمی‌گیرند.,1,2,positive,very_positive,False,1,1,159,29,adjacent_class_error,predicted_more_positive
894,یکی از بهبودهای انجام گرفته در این دوربین نسبت به مدل پیشین، در سنسور تصویر دیده می شود.,1,0,positive,neutral,False,-1,1,88,18,adjacent_class_error,predicted_more_negative
4994,در آن سال مایکروسافت توانست با کمک پردازنده Intel و هم‌چنین پردازنده‌ی گرافیکی NVIDIA کنسولی ارائه دهد که از نظر سخت‌افزاری قویتر از کنسول رقیب یعنی PlayStation 2 باشد، اما با این وجود نتوانست آن‌طور که باید، با این کنسول رقابت کند.,0,1,neutral,positive,False,1,1,232,42,adjacent_class_error,predicted_more_positive
416,IXY فقط زبان ژاپنی و انگلیسی داره .,0,-1,neutral,negative,False,-1,1,35,8,adjacent_class_error,predicted_more_negative
4334,دوستان کی میگه فقط سفید هست رنگ تمام سیاه هم وجود داره و فکر نکنم با صرف باشه چون قیمت دلار رو می دونید وگرنه بهترین هست این به وضوح معلومه,1,0,positive,neutral,False,-1,1,139,31,adjacent_class_error,predicted_more_negative
6148,ولی یکی از مشکلاتش اینه که باید هر سال آپدیت بشه در ضمن همه بازی ها برای کینکت پیدا نمیشه برای مثال آپدیت xbox360 من مال 2011 و بسیاری از بازی های جدید رو ساپورت نمی کنه در حالی ps3 فقط وفقط یک بار آپدیت می خواد و از این نظر ps3 خیلی برتره.,-1,0,negative,neutral,False,1,1,240,54,adjacent_class_error,predicted_more_positive
1356,این بسیار باعث خشنودیست که اپل بالاخره تصمیم گرفت که از پورت USB 3.0 به جای پورت USB 2.0 در لپ‌تاپ‌های خود استفاده کند.,1,0,positive,neutral,False,-1,1,119,24,adjacent_class_error,predicted_more_negative
7204,واقعا نسبت به امکانات و سخت افزارش میشه گفت منحصر به فرده .,2,1,very_positive,positive,False,-1,1,59,13,adjacent_class_error,predicted_more_negative
7872,با وجود پردازنده های قدرتمند چهار و حتی هشته ای هسته ای موجود در بازار، Fonepad از لحاظ قدرت پردازشی، یک تبلت رده متوسط محسوب می‌گردد و نباید انتظار داشته باشید که بتواند به راحتی بازی‌های HD را اجرا نماید.,0,1,neutral,positive,False,1,1,206,40,adjacent_class_error,predicted_more_positive
1764,از خریدش واقعا راضی ام!,2,1,very_positive,positive,False,-1,1,23,5,adjacent_class_error,predicted_more_negative
12850,پیش از این پرینتر Dell 2355dn را نیز دیده بودیم که نمایشگر لمسی داشت.,0,-1,neutral,negative,False,-1,1,69,14,adjacent_class_error,predicted_more_negative
7092,اما از Galaxy Note که دارای صفحه نمایشی 5.3 اینچی و تنها 0.3 اینچ بزرگ‌تر از این گوشی است، چیزی حدود 12 میلی متر در عرض باریک‌تر است.,1,0,positive,neutral,False,-1,1,133,28,adjacent_class_error,predicted_more_negative
13058,بر خلاف iPhone، قاب دور نمایشگر iPod به رنگ مشکی می باشد.,0,1,neutral,positive,False,1,1,57,12,adjacent_class_error,predicted_more_positive
8461,بنابراین سرعت فوکوس خودکار 3N به خوبی 5R نیست.,-1,1,negative,positive,False,2,2,46,9,distant_class_error,predicted_more_positive
3587,• کیبورد و تاچ پدبه لطف بدنه عریض لپ‌تاپ، Acer یک کیبورد بزرگ به همراه بخش عددی جداگانه را بر روی سری E1-531 قرار داده است.,1,0,positive,neutral,False,-1,1,123,26,adjacent_class_error,predicted_more_negative
11802,"تعدادی از همکارام از سری x10 mini, x8 خریدن و راضی بودن.",1,0,positive,neutral,False,-1,1,56,12,adjacent_class_error,predicted_more_negative
9581,هیچ شکی نیست که آیفون 5 بهترین گوشیه دنیا هست ولی به دلایلی من Android رو به iOS ترجیح میدم یکی از اونا اینه که Android به راحتی از بلوتوث پشتیبانی میکنه ولی iOS رو اول باید جیلبریک کرد و بعد هم باید دنبال برنامه iBluetooth گشت و دومی اینه که اگر توجه کرده باشید بیشتر امکانات آیفون اعم از نقشه ها و ..,-1,1,negative,positive,False,2,2,302,64,distant_class_error,predicted_more_positive
12344,این لنز در حالت واید میدان دید خیلی گسترده و خوبی را پوشش می‌دهد و عملکرد آن بهتر از لنزهای با کمینه‌ی فاصله‌ی کانونی 28 میلی متر است.,1,2,positive,very_positive,False,1,1,134,28,adjacent_class_error,predicted_more_positive
1806,یه گوشیه تمام عیار,2,1,very_positive,positive,False,-1,1,18,4,adjacent_class_error,predicted_more_negative
2825,سیستم لرزش گیر تصویر نیز عملکرد خیلی خوبی دارد و باعث می‌شود که لرزش دست شما در عکس‌ها اثر تاری ایجاد نکند.,2,1,very_positive,positive,False,-1,1,107,22,adjacent_class_error,predicted_more_negative
9582,به اینترنت نیازمنده و ایران هم که از این امر مستثناست و نتیجه میگیریم Android بیشتر از iOS به درد ایران میخوره.,-1,0,negative,neutral,False,1,1,111,22,adjacent_class_error,predicted_more_positive
4718,من حدود پنچ ماهی میشه که این گوشی فوق العاده رو دارم.,1,2,positive,very_positive,False,1,1,53,12,adjacent_class_error,predicted_more_positive
7096,این گوشی در دو رنگ مشکی-قرمز و مشکی-سفید ارائه گشته است.,1,0,positive,neutral,False,-1,1,56,11,adjacent_class_error,predicted_more_negative
5553,برای کسانی که نگران حالت 4:3 ال سی دی هستند LG این مشکل رو حل کرده و شما میتونید با نگه داشتن دو ثانیه ای کلید Home نمایشگر رو به حالت Wide تبدیل کنید ( نکته بسیار مهم و کاربردی ) کیفیت دوربین در شرایط کم نور بدون فلاش مطلوب نیست که البته 99 درصد دوربین ها همین طور هستند.,0,1,neutral,positive,False,1,1,272,60,adjacent_class_error,predicted_more_positive
8022,قابلیت زوم 35 برابر هم واقعا کم نظیر است و در حال حاضر فقط دوربین‌هایی چون Nikon P500 و Olympus SP-810 UZ هستند که زوم 36 برابر دارند.,2,0,very_positive,neutral,False,-2,2,134,28,distant_class_error,predicted_more_negative
11818,سلام این گوشیو ده روزه که خریدم ولی وقتی دماش بالا میره حدود 30 دکمه بکش بکل قاطی میکنه ولی بقیه چیزاش خوبه فقط این مشکل داغ کردن اعصاب خوردیه اگه میدونستم نمی خریدمش.,-2,1,very_negative,positive,False,3,3,167,34,distant_class_error,predicted_more_positive
2252,ولی با این مبلغ گزینه های بهتری هست.,0,1,neutral,positive,False,1,1,36,8,adjacent_class_error,predicted_more_positive
3435,شاید یک پیشنهاد مناسب برای این مشکل، استفاده از پرینترهای چند کاره باشد.,0,1,neutral,positive,False,1,1,72,13,adjacent_class_error,predicted_more_positive
1007,که P7700 توانایی 8 فریم در ثانیه را دارد یعنی 4 برابر سرعت G1X که 2 فریم در ثانیه است، که این مربوط به پروسسور قوی تر نیکون میباشد.,1,0,positive,neutral,False,-1,1,131,29,adjacent_class_error,predicted_more_negative
2988,به نظر من نداشتن gprs و edge در برابر سخت افزار فوق العاده و پشتیبانی از صفحه نمایش Full HD اصلا عیبی برای این تبلت نیست.,1,-1,positive,negative,False,-2,2,121,26,distant_class_error,predicted_more_negative
7994,من هم قصد خرید این دوربین رو دارم.,1,0,positive,neutral,False,-1,1,34,8,adjacent_class_error,predicted_more_negative
4403,بر خلاف سامسونگ و یا HTC، سونی تغییرات ظاهری خاصی بر روی رابط کاربری اندروید 3 ایجاد نکرده است و شما تقریبا با محیط استاندارد اندروید هانی کامب کار میکنید.,1,0,positive,neutral,False,-1,1,155,30,adjacent_class_error,predicted_more_negative
3904,همانطور که گفتیم، دیگر پیشرفت این دوربین نسبت به مدل پیشین، به بهره‌گیری از پورت PictBridge مربوط می‌شود.,1,2,positive,very_positive,False,1,1,105,18,adjacent_class_error,predicted_more_positive
8596,واقعا گوشی خوبی هستش.,1,2,positive,very_positive,False,1,1,21,4,adjacent_class_error,predicted_more_positive
5263,این آیتم یعنی جی پی آر اس در شرایطی وجود داره که تبلت سیمکارت بخوره و تبلت GSPAD X7 قابلیت نصب سیم کارت رو نداره.,-1,0,negative,neutral,False,1,1,113,25,adjacent_class_error,predicted_more_positive
11779,باور کنید که تمام گوشی های مختلف رو با برند های مختلف تو این قیمت بررسی کردم و بعد با در نظر گرفتن این همه امکانات متوجه شدم که اصلا تو این قیمت گوشی دیگه ایی خریدن اشتباهه، البته اگه بخواید یه خرده بیشتر پول بزارید روش مدل های بهتر از این هم موجوده که بهتر از اینه.,1,0,positive,neutral,False,-1,1,266,58,adjacent_class_error,predicted_more_negative
8748,4-پردازنده دو هسته ای .,1,0,positive,neutral,False,-1,1,23,5,adjacent_class_error,predicted_more_negative
2715,فقط اگه لوازم جانبی بتونین براش بیارین واقعا عالی میشه,1,2,positive,very_positive,False,1,1,54,10,adjacent_class_error,predicted_more_positive
7680,یه رقیب جدی هم داره به اسم Asus Google Nexus 7 که واقعا موفقتر عمل کرده به خصوص تو قیمت.,-1,1,negative,positive,False,2,2,88,20,distant_class_error,predicted_more_positive
11006,من قبول دارم که استایل زیاد جالبی نداره و معلومه که سامسونگ کمی با عجله این تبلت رو به بازار ارائه کرده .,-1,0,negative,neutral,False,1,1,105,23,adjacent_class_error,predicted_more_positive
11584,این لنز واقعا می‌تواند مثل یک تلسکوپ عمل کند تا سوژه های کاملا دوردست را بتوانید ثبت کنید.,2,1,very_positive,positive,False,-1,1,90,18,adjacent_class_error,predicted_more_negative
11867,سیامک از اهواز,0,1,neutral,positive,False,1,1,14,3,adjacent_class_error,predicted_more_positive
4227,صفحه نمایش آنچنان شفافی نداره ولی کیفیتش خوبه.,0,1,neutral,positive,False,1,1,46,8,adjacent_class_error,predicted_more_positive
12605,باتری واقعا ضعیفی داره.,-1,-2,negative,very_negative,False,-1,1,23,4,adjacent_class_error,predicted_more_negative
7249,واقعا به قیمتش میارزه!,1,2,positive,very_positive,False,1,1,22,4,adjacent_class_error,predicted_more_positive
1749,.) برای سیستم عامل iOS نرم افزاری دانلود کنم باهاش مشکل دارم باید برم از کامپیوتر دانلود کنم اونوقت بیام با کابل بریزم تو گوشی.,-1,0,negative,neutral,False,1,1,127,25,adjacent_class_error,predicted_more_positive
7336,با این حال مثل دیگر نوت‌بوک‌ها، قسمتی که در زیر آن، درایو نوری قرار دادن خیلی راحت‌تر فرو می‌رود.,-2,0,very_negative,neutral,False,2,2,97,19,distant_class_error,predicted_more_positive
13068,به طوری که نمایشگر iPhone، 160dpi و نمایشگر iPod، 163dpi است.,0,2,neutral,very_positive,False,2,2,61,11,distant_class_error,predicted_more_positive
4703,نظر کلی : از اینکه وایلد فایر رو با ری عوض کردم راضی هستم هرچند که به وایلد فایر عادت کرده بودم.,1,0,positive,neutral,False,-1,1,96,22,adjacent_class_error,predicted_more_negative
4028,کیفیت فیلم‌برداری خیلی بالایی داره و نیاز به داشتن یه دوربین فیلم برداری مستقل رو کاملا برطرف می کنه .,2,1,very_positive,positive,False,-1,1,102,20,adjacent_class_error,predicted_more_negative
10532,یکی دیگر از موارد لازم به ذکر، فقدان سنسور تنظیم خودکار نور صفحه نمایش است که کاربر را مجبور به تنظیم دستی نور آن می‌نماید.,-1,1,negative,positive,False,2,2,123,25,distant_class_error,predicted_more_positive
9636,تا دیروز S II مسخره میکردم چون که خیلی سبک بود احساس میکردم بی قابلیته، اما..,-2,1,very_negative,positive,False,3,3,77,16,distant_class_error,predicted_more_positive
6858,این گوشی باتری خیلی خوبی داره و ازمایششو پس داده,1,2,positive,very_positive,False,1,1,48,10,adjacent_class_error,predicted_more_positive
8982,بدین صورت عکس 12 مگاپیکسلی در عرض 2 ثانیه بر روی کارت حافظه ذخیره خواهد شد.,1,0,positive,neutral,False,-1,1,75,16,adjacent_class_error,predicted_more_negative
9792,سری WX دوربین های کامپکت سونی اساسا از مدل های میانه، بالاتر از سری W و پایین تر از HX به حساب می آیند.,0,1,neutral,positive,False,1,1,103,24,adjacent_class_error,predicted_more_positive
1259,از نظر سرعت سی پی یو ، حافظه رم ، سیستم عامل و دو سیم کارته همزمان بودن بسیار عالیه (نسبت به قیمت) ولی یک ایراد بزرگ داره که اصلا قابل چشم پوشی نیست و اون هم باتری ضعیفشه.,-1,1,negative,positive,False,2,2,171,39,distant_class_error,predicted_more_positive
8914,اما بعد از کار با آن باید بگوییم این دوربین در سری دوربینهای کامپکت فوق العاده است.,1,2,positive,very_positive,False,1,1,83,17,adjacent_class_error,predicted_more_positive
3762,PJ710v با سنسور تصویر و لنزی قوی همراه شده است.,1,0,positive,neutral,False,-1,1,47,10,adjacent_class_error,predicted_more_negative
7681,ipad mini تو کیفیت صفحه نمایش هم از رقیباش عقبه.,-1,0,negative,neutral,False,1,1,48,10,adjacent_class_error,predicted_more_positive
11663,اولین عیبی که تو اولین روزهایی که من باهاش کار کردم به چشم اومد.,-1,1,negative,positive,False,2,2,64,14,distant_class_error,predicted_more_positive
7220,با پولی که برای این تبلت داده میشه، میشه هم یه گوشی رده بالا خرید هم یه تبلت,-1,1,negative,positive,False,2,2,76,18,distant_class_error,predicted_more_positive
2931,دوربین TF700 نیز نسبت به مدل‌های پیشین بهبود فراوانی یافته و در کل می‌توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,2,1,very_positive,positive,False,-1,1,151,31,adjacent_class_error,predicted_more_negative
5932,البته HX10v با ابعاد 105X60X34 میلی متر کمی از آن دو کوچکتر و با وزن 234 گرم کمی سبک تر است.,0,1,neutral,positive,False,1,1,92,21,adjacent_class_error,predicted_more_positive
9357,در ضمن توجه داشته باشید یک گوشی با این قیمت و این امکانات رو فقط تو گوشی هایی برند سونی پیدا میکنید.,0,1,neutral,positive,False,1,1,100,22,adjacent_class_error,predicted_more_positive
11488,) امتیاز 10 حقشه با یکمی چشم پوشی از ایرادای جزئیش.,2,0,very_positive,neutral,False,-2,2,51,11,distant_class_error,predicted_more_negative
1302,با سلام من چند لحظه پیش این گوشی را سفارش دادم قیمت پایین این کالا یکم تو شک می اندازه چون سخت افزار های نوشته شده برای این گوشی در این رنج قیمت فوق العاده به نظر می رسد اما این گوشی فقط یک دوربین مکالمه تصویری کم داره که اگر این رو هم داشت عالی می شد,0,-1,neutral,negative,False,-1,1,251,58,adjacent_class_error,predicted_more_negative
5524,بی انصافیه اگه طراحی ظریف، دقیق و زیبا در عین حال مستحکم و متفاوت این گوشی رو نادیده گرفت.,1,0,positive,neutral,False,-1,1,90,19,adjacent_class_error,predicted_more_negative
8090,من داییم این گوشی رو داره تمام بازی ها و نرم افزار ها از جمله بازیهای اچ دی رو اجرا می کنه.,0,1,neutral,positive,False,1,1,91,22,adjacent_class_error,predicted_more_positive
11581,پیش از این بیشترین مقدار توانایی ایجاد بزرگنمایی که بر روی دوربین‌های هم رده دیده بودیم، حدود 36 برابر بود.,0,-1,neutral,negative,False,-1,1,107,20,adjacent_class_error,predicted_more_negative
1419,با نگاهی موشکافانه به این مدل می توان شاخصه های آن را بدین گونه بر شمرد.,0,1,neutral,positive,False,1,1,72,16,adjacent_class_error,predicted_more_positive
10178,اومدم اینجا و از گوشی لایو که تک سیم بود خوشم اومد و تمام خصوصیاتش رو خوندم و خریدم.,1,0,positive,neutral,False,-1,1,84,19,adjacent_class_error,predicted_more_negative
8747,3-باتری بسیار پر ظرفیت 2460 میلی آمپری که برای این گوشی و با این قیمت به نظر من بسیار ارزنده هست.,1,2,positive,very_positive,False,1,1,97,21,adjacent_class_error,predicted_more_positive
1530,همه این کارها در Galaxy Note 8 به لطف قلم تعبیه شده بسیار راحت‌تر و لذت بخش تر از گذشته مقدور می‌باشند.,2,1,very_positive,positive,False,-1,1,103,22,adjacent_class_error,predicted_more_negative
11509,این بار گوگل با معرفی نسخه 4.2 این سیستم عامل، دو محصول سخت افزاری معرفی کرد.,0,1,neutral,positive,False,1,1,77,16,adjacent_class_error,predicted_more_positive
12422,این گوشی رو خریدم و راضیم.,1,0,positive,neutral,False,-1,1,26,6,adjacent_class_error,predicted_more_negative
6571,با این دوربین امکان عکاسی در حالت‌های پیاپی، HDR، Panorama و عکاسی در شرایط نوری ضعیف را خواهید داشت.,0,1,neutral,positive,False,1,1,101,19,adjacent_class_error,predicted_more_positive
10209,یک مورد دیگه باید بگم که Android v4 ice cream sandwich برای گوشی هایی هست که رمشون 1Gbباشه زیاد به اپدیت اندروید دقت نکنید و توصیه میکنم کسایی که میخوان اپدیت کنن زیاد خدشون رو دردسر نندازن و با همین جور ورژن بزارن چون شانسی هست ممکن هست بخوره ممکن هست نکنه اگه یه جستجو در اینترنت کننین میبینید که مشکل های زیاد و بدی برای این نوع گوشی ها پیش امده .,-1,1,negative,positive,False,2,2,350,73,distant_class_error,predicted_more_positive
7544,من ترجیح میدم بجای این مبلغ پول واسه این گوشی، sensation xe بخرم,-1,0,negative,neutral,False,1,1,64,13,adjacent_class_error,predicted_more_positive
7593,مدل جدید سامسونگ که باز هم از خانواده Galaxy می‌باشد و گلکسی اس 3 مینی نام دارد، مشخصاتی شبیه به Galaxy S و طراحی شبیه به Galaxy S III دارد تا گوشی دلخواه کسانی باشد که ابعاد بزرگ Galaxy S III را نمی‌پسندند و می‌خواهند با هزینه ای کمتر، یک گلکسی اس 3 جمع و جور تر داشته باشند.,1,0,positive,neutral,False,-1,1,276,59,adjacent_class_error,predicted_more_negative
5212,در کل نمایشگر تصاویر را خیلی شارپ و شفاف نشان می‌دهد.,2,1,very_positive,positive,False,-1,1,53,11,adjacent_class_error,predicted_more_negative
6024,صحبت درباره‌ی کیفیت پرینترهای لیزری تک رنگ مدرن کمی سخت است چرا که بسیاری تولید کنندگان در تولیدات خود به کیفیت های خیلی خوب و نظیر هم دست یافته اند.,1,2,positive,very_positive,False,1,1,149,30,adjacent_class_error,predicted_more_positive
9378,فوق‌العاده است.,1,2,positive,very_positive,False,1,1,15,2,adjacent_class_error,predicted_more_positive
4130,در حقیقت Nokia Asha 2 گوشی در داخل یک گوشی است و تنها منظورمان به این دلیل نیست که از 2 سیم کارت پشتیبانی می کند.,0,1,neutral,positive,False,1,1,113,26,adjacent_class_error,predicted_more_positive
10286,کیفیت هدستش برای WALKMAN خیلی جالب نیست اما همه چیش نسبت به قیمتش عالیه من از دیجی کالا خریدم خوبیش اینه که که دیگه مسخره بازیه علائدین یارو نداره,1,-1,positive,negative,False,-2,2,146,29,distant_class_error,predicted_more_negative
1580,در توضیح تعدادی از برنامه های پیش فرض سامسونگ باید بگوییم که برنامه S Note برنامه ایست که به شما در طراحی کارت با تعدادی قالب پیش فرض کمک می‌کند که می‌توانید آن‌ها را در قالب فایل PDF ذخیره نمایید.,1,0,positive,neutral,False,-1,1,197,40,adjacent_class_error,predicted_more_negative
11576,نمیشه از این دوربین انتظار عکسایه بهتری از سایر سوپر زوم ها داشته باشیم.,1,0,positive,neutral,False,-1,1,72,14,adjacent_class_error,predicted_more_negative
6865,مقاومت و امکاناتی که سونی اضافه کرده.,0,2,neutral,very_positive,False,2,2,37,7,distant_class_error,predicted_more_positive
11033,"اگر سخت افزار رو ارتقا نمی داد میگفتین سامسونگ کم کاری کرده حالا که چنین سخت افزار بالایی رو که در کمتر تبلتی یا شاید در هیچ تبلتی دیگری شاهد نیستیم رو روش گذاشته, این چنین اون رو مواخذه میکنید.",1,-1,positive,negative,False,-2,2,194,40,distant_class_error,predicted_more_negative
11618,• نرم افزارهمان‌طور که گفته شد Google Nexus 7 اولین تبلتی است که به صورت پیش فرض از نسخه 4.1 یا Jelly Bean اندروید بهره می‌برد.,1,0,positive,neutral,False,-1,1,127,26,adjacent_class_error,predicted_more_negative
5693,باسلام من تبلت اپل هم داشته ام اما تبلت سامسونگ با سیستم عامل اندروید عالیه چون این سیستم عامل کارایی سریع و آسان را در اختیار ما گذاشته ریختن نرم افزارها راحت و سریع بوده این تبلت برای مطالعه عالیست,2,1,very_positive,positive,False,-1,1,199,40,adjacent_class_error,predicted_more_negative
8375,آقای خورشیدی کار کانن درسته.,1,0,positive,neutral,False,-1,1,28,5,adjacent_class_error,predicted_more_negative
2893,صفحه نمایش پیش از عرضه Infinity، تبلت Transformer Prime بهترین کیفیت صفحه نمایش را در بین تبلت های اندرویدی داشت ولی Infinity با بهره گیری از یک صفحه نمایش Full HD با دقت 1920x1200، روشنایی بیشتر و رنگ‌های طبیعی‌تر، توانست تخت پادشاهی را از Prime بگیرد.,2,1,very_positive,positive,False,-1,1,253,46,adjacent_class_error,predicted_more_negative
9468,بعلاوه توانایی فیلم برداری HD نیز با آن همراه شده تا علاوه بر عکاسی بتوانید یک دوربین فیلم برداری خیلی خوب را هم همراه خود داشته باشید.,1,2,positive,very_positive,False,1,1,135,27,adjacent_class_error,predicted_more_positive
9542,چرا 4 هسته ای نمیزنه .,-1,0,negative,neutral,False,1,1,22,6,adjacent_class_error,predicted_more_positive
5281,صفحه نمایش 7 اینچی این تبلت از نوع IPS بوده و قادر است تصاویری را با دقت 800×1280 پیکسل نمایش دهد.,1,0,positive,neutral,False,-1,1,98,21,adjacent_class_error,predicted_more_negative
10820,مثلا تو این رنج قیمت، جز محدود دوربینایی هست که عکاسی پانوراما داره و hd فیلم میگیره.,1,0,positive,neutral,False,-1,1,85,17,adjacent_class_error,predicted_more_negative
10593,در ضمن تاچ پد G585 کاملا از فرمان‌های چند لمسی (مالتی تاچ) پشتیبانی می‌کند.,2,1,very_positive,positive,False,-1,1,75,14,adjacent_class_error,predicted_more_negative
11238,بنابراین اگر دارای لنزهایی چون 10-22mm f/3.5-4.5 USM، 15-85mm f/3.5-5.6 IS USM و یا 60mm f/2.8 Macro USM هستید دیگر نمی توانید از آن بر روی این دوربین استفاده نمایید.,-1,0,negative,neutral,False,1,1,166,30,adjacent_class_error,predicted_more_positive
2906,در این حالت، چهار هسته دیگر غیر فعال می‌شوند و این کار باعث افزایش شارژ دهی باتری Infinity می‌شود.,0,1,neutral,positive,False,1,1,98,19,adjacent_class_error,predicted_more_positive
1439,این در حالی است که A1300 از چشمی اپتیکال بهره می‌برد و این فرقش با A810 را می‌سازد.,0,1,neutral,positive,False,1,1,83,18,adjacent_class_error,predicted_more_positive
8127,3- دکمه های تاچ پایین صفحه نمایش چراغ نداره و روشن نمیشه!,-1,0,negative,neutral,False,1,1,57,12,adjacent_class_error,predicted_more_positive
4046,clear zoom باعث می شود که در زوم120X عکس کاملا واضح گرفته شود یعنی دوربین به طورخودکار 6 عکس میگیرد و از ترکیب آنها یک عکس کاملا واضح ارایه می دهد.,1,2,positive,very_positive,False,1,1,147,31,adjacent_class_error,predicted_more_positive
10988,اما نیو ایپد 2048x1536 که از یه تلوزیون HD هم بالاتره گرافیکم که بهترینه سامسونگ باید مثل ASUS نواوری میکرد نه کپی از محصولات قبلیش نواوری یعنی مثل ASUS که با گذاشتن یک هسته مجازی در حالت که کارهای عادی با تبلت میکنید فعال میشه و عمر باتری بالا میره نه اضافه کردن رمو CPU .,-1,0,negative,neutral,False,1,1,273,56,adjacent_class_error,predicted_more_positive
6992,دقت کرده بودید این گوشی رادیو نداره,-1,0,negative,neutral,False,1,1,35,7,adjacent_class_error,predicted_more_positive
3844,تلویزیون خوبی است بهترین قابلیتی که خودم هم متعجب کرد دوربین واقعا عالی است که روی هوا دست آدم رو تشخیص میده و کیفیت خوبی داره که این واقعا من رو متعجب کرد البته باید بگم که توی نور زیاد عملکرد عالی داره ولی چند نکته ای است که به عزیزانی که می خواهند این تلوزیون را بگیرند بگویم: 1.اگر برای قابلیت های این تلوزیون می خواهید اون را بگیرد باید بگویم که حتما باید شبکه بی سیم اینترنت مثل: وایمکس و وایرلس داسته باشید .,2,1,very_positive,positive,False,-1,1,415,86,adjacent_class_error,predicted_more_negative
7693,پیشنهاد من اینه که از همین سایت بخرین پشیمون نمیشین.,1,0,positive,neutral,False,-1,1,52,10,adjacent_class_error,predicted_more_negative
782,همچنین رنگ‌ها بسیار زنده و طبیعی هستند و به سختی می‌توان پیکسل‌های تصویر را از یکدیگر تشخیص داد.,2,0,very_positive,neutral,False,-2,2,96,18,distant_class_error,predicted_more_negative
7793,این بدین معنا نیست که با دیدن صفحه نمایش این تبلت نا امید می‌شوید، بلکه عملکرد آن کاملا رضایت بخش ارزیابی می‌گردد.,2,1,very_positive,positive,False,-1,1,114,22,adjacent_class_error,predicted_more_negative
5747,با استفاده از برنامه‌ی Google Sky Map، گوشی را به هر سوی آسمان که نشانه بروید نقشه‌ی زنده‌ی آن به همراه همه‌ی اجرام و اطلاعاتشان برای شما به نمایش در خواهد آمد!,0,1,neutral,positive,False,1,1,160,32,adjacent_class_error,predicted_more_positive
10596,این پردازنده‌ها کم مصرف بوده و قدرت کمی دارند به همین دلیل تنها برای انجام کارهای سبک روزانه مانند مرورگری اینترنت، تماشای ویدیو و کار با نرم افزارهای Office مناسبند.,-1,1,negative,positive,False,2,2,166,30,distant_class_error,predicted_more_positive
3067,در هفته اول به دلیل قرار گرفتن گوشی موبایلم روی این تبلت متوجه خش های ریز روی آن شدم.,0,-1,neutral,negative,False,-1,1,85,19,adjacent_class_error,predicted_more_negative
12671,الان هم واسه خواهر زادم سفارش دادم.,0,1,neutral,positive,False,1,1,35,7,adjacent_class_error,predicted_more_positive
9275,حتی می توانید عمل Touch to Focus را انجام دهید و یا دکمه ی شاتر را بفشارید.,0,1,neutral,positive,False,1,1,75,17,adjacent_class_error,predicted_more_positive
7370,بنابراین مطمئنا این نوت‌بوک‌ها مناسب انجام بازی‌های رایانه ای نیست.,-2,-1,very_negative,negative,False,1,1,67,10,adjacent_class_error,predicted_more_positive
4753,دوست عزیز اسلوموشن بودن تصویر دلایل زیادی داره 1-سرعت کم پردازش کارت گرافیک 2-مقدار بازدهی فرکانس مانیتور 3-نرم افزار پخش کننده فیلم,-1,0,negative,neutral,False,1,1,132,22,adjacent_class_error,predicted_more_positive
12966,کلا 2 تا ایراد داره اول اینکه خیلی سرو صدا داره و دوم اینکه ازش زیاد انتظار پرینت خوب نداشته باشین چاپ رنگیش تعریفی نداره .,-2,-1,very_negative,negative,False,1,1,123,26,adjacent_class_error,predicted_more_positive
381,اما برخلاف لنز Ixus 510 HS که توانایی زوم 12 برابر را داشت، لنز 24-120 میلی متر Ixus 240 HS توانایی زوم 5 برابر را دارد.,-1,0,negative,neutral,False,1,1,120,26,adjacent_class_error,predicted_more_positive
6691,هرچند که عکس‌ها کیفیت بدی ندارند، ولی انتظار زیادی هم از این دوربین به عنوان یک دوربین عکاسی نباید داشته باشید.,-1,0,negative,neutral,False,1,1,111,21,adjacent_class_error,predicted_more_positive
2150,نکته ی مهمی که باید در انتخاب یک گوشی در نظر داشت خوش دست بودن و اندازه ی مناسب آن است.,0,1,neutral,positive,False,1,1,87,21,adjacent_class_error,predicted_more_positive
9557,۱ تبدیل به نقطه ضعف IOS حتی در نسخه جدید ۶ ان شده است.,-1,0,negative,neutral,False,1,1,54,14,adjacent_class_error,predicted_more_positive
4128,این برای نوکیا خیلی اهمیت دارد چرا که با عرضه ی این گوشی فروش زیادی خواهد کرد.,1,0,positive,neutral,False,-1,1,78,17,adjacent_class_error,predicted_more_negative
9191,۱ ماه شاید هم بیشتر مقایسه هارو میخوندم و از اونجا که 650D کم نویز تر بود و من نویز خیلی‌برام مهم کانن رو انتخاب کردم.,1,0,positive,neutral,False,-1,1,118,26,adjacent_class_error,predicted_more_negative
