source_index,text,polarity,label_id,split
2292,در زمینه اسمارت فون نیاز به بلوغ دارن.,0,2,train
12153,تازه به نظر ما G5 DSLR تر است!,0,2,train
6968,اگه بیاد حتما میخرم!,0,2,train
5527,اینو باید با نوت1 مقایسش کرد.,0,2,train
677,پس محصول بد نمیسازد .,0,2,train
4321,فقط در یک جمله میتونم بگم.,0,2,train
517,من منتظرم نوکیا خلاقیت خود را بروز دهد و خودم یکی از خریداران آن باشم.,0,2,train
3603,این باتری توانست در سنگین‌ترین تست (حداکثر مصرف پردازنده + حداکثر روشنایی صفحه نمایش) یک ساعت و 10 دقیقه شارژ دهی کند.,0,2,train
4463,در پشت گوشی دوربین 8 مگا پیکسلی با سنسور Exmor R به همراه فلاش LED قرار دارند.,0,2,train
11360,با استفاده از ویژگی Video Snapshot می‌توان از به هم چسباندن کلیپ‌های 2، 4 یا 8 ثانیه‌ای فیلم‌های بلندتر ساخت.,0,2,train
2662,این لنزها با فاکترو 1.6 برابر به ترتیب فواصل کانونی معادل 28، 50 و 90 میلی متر را ارایه می‌دهند.,0,2,train
2279,حرف آخر اینکه موقعیتش پیش بیاد خریدمش.,0,2,train
4525,من 2 ماهی میشه که ray دارم.,0,2,train
5113,سوال: آیا XBOX360 قادر به اجرای بازی‌های نسخه قبلی XBOX می‌باشد؟,0,2,train
5659,در بالای تبلت کلید پاور، کلیدهای کم و زیاد کردن صدا، جک هدفون و شیارmicro SD قرار دارند.,0,2,train
9220,بدنه جالبی نداره ولی امکان فیلمبرداریش در حد خیلی خوبه.,0,2,train
2081,شاید با خودتون میگید که تمام برنامه ها رو اندروید هم داره اما من میگم همیشه چیزی که مختص به یک وسیله است، قائدتا امکانات خاصی داره که شاید محصولات دیگه ندارن.,0,2,train
11670,عیب بزرگ دیگه ای نداره و بقیه خیلی کوچیکن.,0,2,train
9768,به هر صورت از دوربینی در این رده‌ی قیمتی انتظار بیش از این هم نداریم.,0,2,train
3518,همانند Siri، از برنامه S Voice نیز می‌توانید برای انجام کلیه کارهای روزمره (مانند تنظیم کردن ساعت، چک کردن وضعیت آب و هوا، جستجوی مکان و غیره) استفاده کنید.,0,2,train
1641,در بالای گوشی کلید پاور و در قسمت پایینی گوشی نیز جک 3.5 میلی متری هدفون و درگاه جدید رعد(Lightning) قرار گرفته‌اند.,0,2,train
12114,از سایر تجهیزات این دوربین، می توان به خروجی USB، خروجی تلویزیون، میکروفون، بلندگو، کارت حافظه ی Micro SDو باتری یون لیتیوم استاندارد اشاره کرد.,0,2,train
5710,آدیو جک 3.5 میلی متری نیز در لبه‌ی بالا و پورت micro USB در لبه‌ی پایینی گوشی جایگذاری شده اند.,0,2,train
3400,جمع بندی بعد از تصمیم نوکیا برای استفاده از سیستم عامل ویندوز 8 بر روی گوشی‌های خود مانند لومیا 820 و لومیا 920، همینک HTC نیز با معرفی 8X و 8S به بازار، دو مدعی جدید را برای گوشی‌های ویندوزی ارائه نمود تا کار را برای نوکیا که ویندوز 8 را راه احیای خود میدانست سخت‌تر نماید.,0,2,train
804,دوربین دوربین 8 مگاپیکسلی این گوشی قادر است عکس‌هایی با رزولوشن 3264×2448 را ثبت نماید و همچنین می‌تواند با کیفیت 480p و با سرعت 30 فریم بر ثانیه فیلم برداری کند.,0,2,train
2172,طوفان ؟,0,2,train
11329,این دوربین از سیستم فوکوس خودکار 9 نقطه‌ای بهره می‌برد.,0,2,train
4503,یه جورایی میشه گفت xprie arc s کوچیکه.,0,2,train
1921,توی یک فروشگاه موبایلی باهاش کامل کار کردم!,0,2,train
3304,هنگام خرید این لنز با کیت لنز E18-200mm F3.5-6.3 OSS به فروش می رسد.,0,2,train
10525,ضمنا، این گوشی در رنگ‌های مشکی و طلایی تولید گردیده است.,0,2,train
4656,همه از سفیدش خوششون اومد.,0,2,train
10372,طراحی شده برای جلوگیری از گم شدن درپوشآیا تاکنون درپوش USB خود را گم کرده اید یا زمان زیادی را صرف نگرانی در مورد گم کردن آن کرده اید؟,0,2,train
5030,۸٫ قدرت پردازش ۲۴ میلیارد نقطه در ثانیه توسط پردازنده‌ی گرافیکی (در صورت فعالیت هم‌زمان پردازنده‌ی گرافیکی و CPU، کنسول XBOX 360 قادر به پردازش ۳۳٫۶ میلیارد نقطه در ثانیه است.,0,2,train
489,اولین مشکلی که شاید با اون مواجه بشید باز شدن مشکل پشت گوشی برای قرار دادن میکرو سیم کارته که با کمی حوصله این موضوع حل میشه.,0,2,train
5949,مودهای عکاسی مختلفی بر روی این دوربین قرار گرفته اند.,0,2,train
10438,انرژی این دوربین از طریق باتری لیتیوم-یونی NP-85 تامین می‌شود که در هر بار شارژ کامل توانایی پشتیبانی برای گرفتن تا 300 عکس را دارد.,0,2,train
4839,افراد بازی مثل یه واقعیته زنده ی زنده.,0,2,train
4859,"man khodam shakhsan taraf dare PS3 hastam va khaham bood, chon khodam ye gamer e pro hastam  vali jaye goftan dare ke begam X360 dar iran be sarfe tare az hame nazar va ehtemalan khodam ham ye consol e X360 khaham gereft",0,2,train
4351,دقیقا همون جنسی که آیفون 5 داره.,0,2,train
6435,امروز به دستم رسیده و دارم تست می کنم.,0,2,train
12477,در سمت راست گوشی کلید کنترل صدا به همراه کلید پاور قرار دارند.,0,2,train
10794,صدا نیز به صورت استریو ضبط می شود.,0,2,train
10591,در پایین کلید Space، تاچ پد دستگاه قرار دارد که دارای سطحی دانه دانه است.,0,2,train
8034,البته این را هم بگوییم که عکاسی پیاپی 10 فریم بر ثانیه این دوربین می‌تواند فقط تا سقف 8 عکس صورت بگیرد.,0,2,train
7560,ولی اگه دوربین براتون خیلی مهمه خوب میتونید با این پول xperia sl بخرید.,0,2,train
1855,دوم اینکه اینجا به دلیل نبود اینترنت و تحریم‌ها و.,0,2,train
9207,بسم الله.,0,2,train
5697,اگر هم بگید راه اندازی و نرم افزارشو نمی خواین اونوقت بهتون نمی فروشن پس گول قیمتهای کم بازار رو نخورید),0,2,train
3006,وزنشون خیلی فرقی نداره (2 گرم اینفینتی سبک تره )در مورد دوربین حرفی ندارم چون هر دو برای من یکی هستند، به نظره من کسی برای دوربین نمیره تبلت بخره !,0,2,train
4284,اما در پایین قاب پشتی، یک دایره‌ی برجسته از جنس کروم وجود دارد که وظیفه اتصال دستگاه به بند مچی را بر عهده دارد.,0,2,train
9327,بشکه ی لنز آن به دلیل لنز غول پیکری که درون آن قرار گرفته همواره بیرون زده است.,0,2,train
1162,ای کاش تکنولوژیش چند سالی زودتر وارد بازار می شد.,0,2,train
11330,چنین ویژگی‌هایی بر روی این دوربین و همچنین مدل‌های پیشین کاملا عادی هستند به خصوص بیشتر شبیه به دوربین‌هایی چون 550D، 500D و 450D و نیازی به توضیح بیشتر ندارند.,0,2,train
8970,در قسمت بالا و سمت راست لنز هم یک قسمت کوچک برای فعال کردن دستی فلاش Pgr-Up وجود دارد که باید با ناخن انگشت با آن کار کرد.,0,2,train
10508,بنظر من اگه دوربین مکالمه تصویری داشت خیلی خوب میشد چون سونی با این همه قدرتی که توی بازارهای جهانی بدست آورده راحت میتونه تا چند سال دیگه تمامی قدرت فروش گوشی های پیشرفته رو تو سطح دنیا به چنگ بیاره.,0,2,train
8853,کیفیت این دو مدل در مقایسه باهم واقعا متفاوته.,0,2,train
9886,حال با این وجود کدامیک باید مقاومت بیشتری در برابر ضربه داشته باشند؟,0,2,train
7595,این ابعاد بسیار نزدیک به ابعاد گوشی موفق گلکسی اس می‌باشد که نسبت به گلکسی اس 3 حدود 1.5 سانتیمتر در طول و 7 میلی متر در عرض کوچک‌تر شده و همچنین وزن 111 گرمی آن نیز نسبت به گلکسی اس 3 حدودا 20 گرم سبک‌تر شده است.,0,2,train
2271,این رقابت کمپانی ها چه کارا که نمی کنه.,0,2,train
11919,من با این دستگاه تو نمایشگاه کار کردم.,0,2,train
8238,من این رو برای مادرم خریدم .,0,2,train
6933,البته شک نکنید که در ماه های آینده شاهد گوشی های مشابه از برند های دیگه خواهیم بود.,0,2,train
2761,باتری باتری استفاده شده در این تبلت یک باتری لیتیوم پلیمری 3170 میلی آمپر ساعتی است.,0,2,train
1414,آقای فرجی سیستم عامل مک اجازه ی نصب ویندوز رو به کاربرا میده.,0,2,train
87,این فیلم برداری می‌تواند با سرعت 30 فریم انجام شود و امکان استفاده از زوم کامل اپتیکال و ضبط صدای استریو نیز با آن وجود دارد.,0,2,train
134,این دو دوربین از نوع نشانه و عکس یا Point to Shoot می باشند.,0,2,train
5572,این در حالیست که Tipo گوشه های گردتری دارد.,0,2,train
4964,گیرنده مادون قرمز برای ریموت و دو پورت برای مموری وجود دارد.,0,2,train
11151,با قابلیت داستان خانواده - Family Story می توانید عکس ها، پیام ها و رویدادهای ویژه را با عزیزان خود به اشتراک بگذارید.,0,2,train
9235,اکنون دیگر در کنار دکمه ی ISO دکمه ی DISP وجود ندارد و گویی کانن از گذاشتن آن بر روی 600D پشیمان شده است چرا که پیش از آن هم این دکمه در آن قسمت وجود نداشت.,0,2,train
10816,• نرم افزارنسل پنجم iPod Touch از آخرین و جدیدترین نسخه سیستم عامل iOS یعنی iOS 6 استفاده می‌کند.,0,2,train
13043,همون آیفونه بدون جای سیمکارت,0,2,train
8135,نمیدونم.,0,2,train
633,2ماه میشه که این لپ تاپ رو خریدم.,0,2,train
1177,در سمت چپ گوشی، درگاه micro-USB و micro-HDMI قرار دارند.,0,2,train
12002,تازه خریدم.,0,2,train
10449,دیگه رایتل داره میاد,0,2,train
8531,- سرعت شاتر از 1/2000 تا 4 ثانیه - در مورد کارت حافظه به غیر از موارد ذکر شده یعنی SD/SDHC ، کارت های حافظه SDXC را نیز ساپورت می کند.,0,2,train
9262,پیش از این پردازشگر DIGIC 4 بر روی سه نسل یعنی دوربین های 500D، 550D و 600D استفاده شده بود.,0,2,train
4714,همینطور کیفیت ویدیو های ضبط شده با بلک اصلا قابل مقایسه با HD های بازار نیست و خیلی پایینه.,0,2,train
9269,البته این فقط در مود JPEG کار می کند.,0,2,train
10547,از دیگر راه های ارتباطی این گوشی، می‌توان به بلوتوث و DLNA اشاره کرد.,0,2,train
4612,- دارای سنسور های مجاورت و شتاب سنج - دارای رادیو با موج FM- دارای پورتMicroUSBبا قابلیت شارژ گوشی و بلوتوث V2.1- قابلیت شماره گیری صوتی - پشتیبانی ازAdobe Flash 10.2نکات منفی:- زاویه ی دید کم از طرفین- تعبیه نشدن پورت HDMI- اندکی صدایش ضعیف است,0,2,train
12241,حساسیت سنسور یا ISO این دوربین از 100 تا 6400 می‌باشد که البته در 6400 با رزولوشن 3 مگاپیکسل عکاسی می‌کند.,0,2,train
12274,اینو پس از عکاسی و بررسی و زوم کردن تصویر در داخل کامپیوتر متوجه خواهید شد.,0,2,train
8512,البته قبل تر گفته بودیم که مجموع سه سنسور تصویر توانایی ارئه رزولوشن حدود 8 مگاپیکسل را دارند، ولی به هر صورت بوسیله‌ی فرایند داخلی که در دوربین صورت می‌گیرد، این عکس به یک عکس 14 مگاپیکسلی تبدیل می‌شود.,0,2,train
5359,من مدتی پیش این تبلت رو خریدم.,0,2,train
415,نام دیگه این دوربین IXY هست که مخصوص فروش در ژاپن هست .,0,2,train
2659,در حقیقت طبق ادعای فوجی فیلم، توانایی نمایش جزئیات رنگی این سنسور و کیفیت آن چیزی در حد سنسور تصویر 21 مگاپیکسلی دوربین فول فریم Canon 5D Mark II است!,0,2,train
3076,شما مشکلات عدم اجرای بازیها و مسائلی همچون دیتا را در تبلت های IPAD ندارید.,0,2,train
9712,حالا میفهمم چرا اس 3 سامسونگ تو ماه گذشته تو امریکا بیشترین فروش رو داشته .,0,2,train
1786,منظورم IOS هست !,0,2,train
3744,تفاوت قیمتشون فقط 70 هزار تومانه.,0,2,train
3923,این دوربین انتخاب کردم.,0,2,train
7650,هر هسته پردازشگر این تلفن می‌تونه تا سرعت 1.5GHz بالا بره و جالب اینجاست که خود شما می‌تونید به صورت دستی یک جفت از هسته‌ها رو غیر فعال کنید تا باطری بیشتری داشته باشید.,0,2,train
13061,در قسمت لبه ی پایینی دستگاه یک universal dock connector و یک Audio Jack 3.5 میلیمتری مشاهده می شود که بر خلاف iPhone قابلیت پذیرش هر نوع هدفون با فیش 3.5 میلیمتری را دارد.,0,2,train
6122,همچنین این کنسول در پک های مختلفی به بازار عرضه می شود که برخی از آنها بازی اورجینال رایگان هم در خود دارند.,0,2,train
12577,پس از این مدت خود به خود خاموش شد.,0,2,train
9153,HTC Desire V دو سیم کارته است و امکان استفاده از هر دو سیم کارت آن به طور همزمان فعال وجود دارد.,0,2,train
7138,در ضمن، افکت‌ها و مود های بسیاری در دسترس کاربر قرار دارد که بتواند بر طبق نظر خود از آن‌ها استفاده نموده عکس‌های متفاوتی را ثبت نماید.,0,2,train
11739,آندروید جینجربرد روش خوب کار میکنه اما وقتی تبدیلش کنید با آندروید 4 یه کوچولو مصرف باتری رو بالا میبره.,0,2,train
1467,به هر صورت همانطور که گفتیم، A3400 IS دوربین با نمایشگر لمسی سری A سال 2012 کانن محسوب می‌شود.,0,2,train
3220,بعد از خرید میتونید نسخه اندرویدشو ارتقاء بدید قبل از این کار باطری تبلتتون کامل باشه چون کمی طول میکشه تا دانلود کنه و بعد نصب کنه هر دفعه خاموش روشن کردن تبلت سه درصد از شارژ باطری کم میشه.,0,2,train
8073,از دی جی کالا سفارش دادم منتظرم به دستم برسه.,0,2,train
4725,نمی دونم دیگه از یه گوشی چی می خواید.,0,2,train
3878,اما هرچند که رزولوشن سنسور تصویر مقداری بالاتر است، ولی HX200v لنزی کاملا مشابه با لنز HX100v دارد.,0,2,train
2089,") این همه شرکت بالا خره بعد از 6 سال تونستن درصد فروش android رو بیشتر از ios کنن و این در حالی است که اگه بخایم درصد فروش تک تک کامپانی ها رو حساب کنیم در برابر شرکت Apple هیچن .3.شرکت Apple فقط یک استانداردی برای گوشی هایش داشت حالت مستطیلی با صفحه ی 3.5"" یا 4"" با یک دکمه ی گرد پایین صفحه نمایش که در دست واقعا راحت بود .",0,2,train
7618,نوار Notification تغییر زیادی نداشته است.,0,2,train
2278,سی پی یو 1.7gh که دیگه سامسونگ و اپل رو از رقابت خارج میکنه.,0,2,train
10974,حتما می دونید که دستگاه های آندروید روی 4.1 سرعت بیشتری دارند نسبت به 4 .,0,2,train
13054,ولی وقتی با دقت بیشتری نگاه کنید متوجه می شوید که با دستگاه کاملا متفاوتی روبرو هستید.,0,2,train
6247,من حدود 2 ماه در شک و تردید خرید این گوشی بودم و آخرش خریدم.,0,2,train
6639,پس از پر شدن ظرفیت حافظه‌ی داخلی می‌توانید بر روی کارت حافظه‌ی SD/SDHC/SDXC فیلم برداری را ادامه دهید.,0,2,train
10666,ولی این تصحیح خیلی مانند قیمتش به چشم نمیاد و تفاوت چندانی با هم نمی کنن فقط مدل TX از مدل T سبک تره اونم به علت کاهش وزن باطریشه که باعث کاهش زمان مکالمه ، زمان انتظار و ظرفیت باتری شده ولی پیشنهاد من به کسایی که میخوان یکی از این دو مدل رو بخرن خریدن مدلT هست که مقرون به صرفه تره.,0,2,train
4019,تفاوت چندانی با HX100v نداره.,0,2,train
2675,همچنین عکس‌ها و فیلم‌ها بر روی کارت حافظه‌ی SD/SDHC/SDXC ذخیره می‌شوند و باتری لیتیوم-یونی آن نیز در هر بار شارژ کامل توانایی پشتیبانی برای گرفتن تا 300 عکس را دارد.,0,2,train
8713,با سلام و خسته نباشید.,0,2,train
11373,سری دو رقمی مثل 60D، 50D، 40D و حتی 7D سری Prosumer یا نیمه حرفه‌ای هستند که جثه ی بزرگتر و فن‌آوری‌های پیشرفته‌ای دارند ولی در کل از همان سنسورهای APS-C با کراپ فاکتور 1.6X استفاده می‌کنند.,0,2,train
2905,این هسته کم مصرف زمانی فعال می‌شود که Infinity در حال انجام کارهای سبک مثل تماشای ویدئوهای Full HD یا مرورگری اینترنت باشد.,0,2,train
10161,من چند ماهی میشه این گوشی رو خریدم.,0,2,train
9551,حال با گالکسی S3 مقایسه شود که پردازنده ۱۴۰۰ مگاهرتز و ۴ هسته ای با تکنولوژی آرم A9 است می توان مقایسه دقیق تر از قدرت پردازش این دو داد.,0,2,train
3341,۵ برابر بزرگ تر از سنسورهایی است که در دوربین های فیلم برداری معمول به کار رفته است.,0,2,train
1048,دست کم می‌توانست از ویژگی Tap Control دوربین‌های المپوس بهره ببرد تا با زدن ضربه به دوربین می‌توانستیم بعضی عملکردهای آن را کنترل کنیم.,0,2,train
7484,هرچند که در این دوربین می‌توانید نور دهی و تراز سفیدی را تنظیم کنید، ولی اصولا برای این طراحی شده که آن را در مود کاملا اتوماتیک یا Full Auto استفاده نمایید.,0,2,train
636,من یک هفته پیش این لپ تاپ رو خریدم .,0,2,train
3670,مشخصه‌Partial Delete به شما امکان می‌دهد قسمتی از یک فایل ویدیویی را به صورت یک فایل جدید ذخیره کنید.,0,2,train
5870,امکانات و زیباییش حرف نداره ولی بدنش خیلی ضعیفه.,0,2,train
12010,تازه خریدمش.,0,2,train
7734,من از همه نظر تستش کردم.,0,2,train
812,پس اگر شما هم به دنبال یک تلفن همراه دو سیم کارته هوشمند هستید، HTC Desire SV را نیز جزو گزینه های خود قرار دهید.,0,2,train
10875,ممنون از همه,0,2,train
11871,بدین طریق کافی است هر برنامه از بین هزاران برنامه و نرم‌افزار را که خواستید مستقیما برای گوشی خود دانلود کنید.,0,2,train
7784,در قسمت زیرین صفحه نمایش مانند تمامی محصولات ساخت اپل، کلید کاربردی Home به چشم می‌خورد و در بالای صفحه نمایش نیز دوربین 1.2 مگاپیکسلی مکالمات تصویری قرار دارد.,0,2,train
7098,در سمت راست بدنه کلید کنترل صدا به چشم می‌خورد.,0,2,train
3451,درست است که چاپگرهای جوهرافشان سرعت چاپ چندان بالایی به نسبت چاپگرهای لیزری ندارند ولی Pixma MX374 در بین پرینترهای جوهرافشان سرعت به نسبت متوسطی دارد.,0,2,train
5074,البته Region-Free همواره به معنی اجرا روی تمامی ریجن‌ها نیست و امکان دارد که بازی‌ای Region-Free باشد ولی فقط روی کنسول‌های PAL و NTSC-J اجرا شود و روی NTSC-UC اجرا نشود.,0,2,train
9790,ضمنا من این دوربین را از این سایت تهیه کرده ام.,0,2,train
933,چشمی الکترونیکی این دوربین رزولوشن 800X400 پیکسل را ارائه می دهد و از نوع OLED می باشد.,0,2,train
7801,آیا گفتن همین یک نام برای نشان دادن قدرت نرم افزاری آیپد مینی کافی نیست؟,0,2,train
8552,یک ماهی هست این گوشی رو خریدم.,0,2,train
1678,در مورد ظرفیت آیفون جدید نیز باید بگوییم که اپل مدل جدید خود را در سه ظرفیت 16، 32 و 64 گیگابایت تولید نموده است و همانند محصولات قبلی این کمپانی، آیفون 5 نیز از کارت حافظه جانبی پشتیبانی نمی‌کند و کاربر باید بنا بر نیاز خود یکی از این سه مدل را انتخاب نماید.,0,2,train
4281,نسل پنجم iPod Touch در پنج رنگ مشکی، نقره ای، صورتی، زرد و آبی عرضه شده است.,0,2,train
8418,در حالی که بر روی مدل های متوالی این سری دوربین ها از نمایشگرهای 2.7 اینچی 230000 نقطه ای استفاده می شد، این بار کانن ناپرهیزی کرده و از یک نمایشگر 2.8 اینچی 460000 پیکسلی استفاده کرده است.,0,2,train
2532,این موضوع را نخست از توانایی زوم لنز آن می توان دریافت.,0,2,train
9697,با سلام خدمت همه دوستان دی جی کالا.,0,2,train
2705,هیچ خمش یا تکانی در شاسی به چشم نمی خورد و صفحه های بالایی و پایینی هم از فلز آلیاژ منیزیوم ساخته شده اند.,0,2,train
12505,همچنین، یک دوربین VGA نیز برای انجام مکالمات تصویری در قسمت جلوی گوشی تعبیه گشته است.,0,2,train
249,محمد معینی - احمد مجیدی پور - سعید حاجی بنده - بهزاد رمضانی  4 تا دوستی که اسمشونو گفتم از عملکرد بد دکمه های لمسی پایینی حرف زدند .,0,2,train
2436,در آخر می تونم بگم اگه PadFone 2 داک کیبورد رو هم پشتیبانی می کرد می تونست به یک رویا تبدیل بشه.,0,2,train
8911,(من 3 ماهه دارمش),0,2,train
4834,که باعث حسودی و عصبانیت شرکت ps3 شد.,0,2,train
4034,تنها برتری دوربین کنون بر این دوربین رو توانایی زوم اپتیکال بیشتر و صفحه نمایش چرخنده اونه .,0,2,train
7024,آقا سید محمدرضا طباطبایی.,0,2,train
4924,مقایسه xbox با ps3 مثل مقایسه سیب با پرتقاله.,0,2,train
12557,Multitaskingگوشی‌های نسل قبلی iPhone را به یاد می‌آورید؟,0,2,train
6870,که هنوز مشخصات زیادی از m7 در دست نیست .,0,2,train
1388,سخت افزار داخلی اپل در Retina MacBook Pro از نسل سوم پردازنده های چهار هسته ای Intel Core i7 با نام Ivy Bridge استفاده کرده است.,0,2,train
7627,همچنین برای مکالمات تصویری، یک دوربین VGA در جلوی این گوشی قرار داده شده است که دوربین دوم این گوشی محسوب می‌گردد.,0,2,train
1655,چه از لحاظ تراکم پیکسلی، چه از لحاظ وضوح رنگ‌ها و روشنایی و چه از لحاظ کنتراست.,0,2,train
557,لبه جلویی دستگاه شامل ورودی و خروجی صوتی و یک کارت خوان چهار کاره می‌باشد.,0,2,train
11252,اما به جز این مود، HX30v خوشبختانه از مودهای Program و Manual Exposure هم بهره می‌برد.,0,2,train
7943,این دوربین مجهز به لنز 26-130 میلی متر با توانایی زوم 5 برابر می‌باشد.,0,2,train
7548,سلام من 5 اسفند این گوشی رو از نمایندگی سامسونگ جمهوری خریدم.,0,2,train
1014,شرایط سختی که معمولا ماجراجویان و ورزشکاران در آن‌ها قرار می‌گیرند و البته نیاز به ثبت لحظات پر مخاطره‌ی خود را نیز دارند.,0,2,train
5316,من نزدیک به 4 ماه تحقیق کردم تا یک تبلت عالی تهیه کنم که در نهایت به nexus7 رسیدم ولی 3g هم برام مهم بود تا اینکه این تبلت ارائه شد.,0,2,train
1926,سلام به همتون.,0,2,train
4882,در ضمن به فرض هم که ایکس باکس شما همونطور که گفتی بخاطر بازی کردن و داغ شدن بورد و پایه gpu یا cpu سه چراغه بشه براحتی قابل تعمیره و مثل دو سه سال پیس نیست که بلا استفاده بمونه.,0,2,train
1208,در این شرایط دو راه برای مکالمه متصور می‌شوید.,0,2,train
6130,دنیای کنسولهای بازی تا حدی سلیقه ای و مشروط به نوع کاربر است.,0,2,train
5945,بنابراین از کیفیت عکس‌های تولید شده توسط این دوربین انتظار خیلی زیادی داریم.,0,2,train
11929,هرچنددوستان زحمت کش دیجی کالا با معرفی دقیق شون تا حدود زیادی راه انتخاب رو هموار کردند.,0,2,train
4674,پخش فیلمhdتوسط برنامه ی mx video.,0,2,train
12670,حدود 2 ماهه که این گوشی را واسه تولد همسرم خریدم.,0,2,train
653,هر لپ تاپی میبینم دوباره میرسم به این  پرو بوک .,0,2,train
11057,دوستان من از نگاهی منصفانه به قضیه نگاه می کنم در کل دوستانی که از الکترونیک سر در میاورند کاملا متوجه هستند که تفاوتی بزرگ بین نت 10.1 و تب 2 10.1 وجود نداره حتی سامسونگ به خودش زحمت نداده تا قالب بدنه این دو تا تبلت رو تغییر بده و از یه قالب عین هم استفاده کرده حتی شیار های کارت sd یا هدفون و ..,0,2,train
7698,اولین تجربه من از محصولات apple بود.,0,2,train
2192,همه منتظر بودند تا اپل با آیفون 5 دوباره خودی نشان بدهد.,0,2,train
5520,نظر در مورد ظاهرشونو به خود دیجیکالا میسپرم و تو نقد و بررسی کامل میشه پیداش کرد,0,2,train
11839,من این گوشی رو دارم.,0,2,train
7984,نمیدونم چرا خیلی ها اصلا این دو برند رو بایکدیگر مقایسه میکنن .,0,2,train
3599,مسلما برای کسانی که کارهای گرافیکی سنگین انجام می‌دهند، تهیه مدلی که از کارت گرافیک مجزا استفاده می‌کند، پیشنهاد می‌شود.,0,2,train
9324,از دلایل این شباهت نخست می توان به دستگیره ی بزرگ اشاره کرد.,0,2,train
1914,6 ماهی باید صبر کنید که جلیبریکش بیاد ایران,0,2,train
12478,در سمت چپ هم درگاه microUSB و جک 3.5 میلی متری صدا تعبیه شده‌اند.,0,2,train
5792,سلام بچه ها نسخه اندروید 4 براش اومده.,0,2,train
4401,بطور پیش فرض این تبلت از اندروید شانه عسلی نسخه 3.1 استفاده میکند که البته آپدیت نسخه 3.2 نیز برای این تبلت منتشر شده است.,0,2,train
4312,• جمع بندی در کل ممکن است این سوال برای شما پیش آید که آیا نسل پنجم iPod Tocuh می‌تواند یک انتخاب ایده آل برای کسانی باشد که علاقمند به iPhone 5 بوده ولی قدرت پرداخت هزینه آن را ندارند؟,0,2,train
6632,در کل باید گفت، همانطور که گفتیم، و از قیمت این دوربین هم پیداست، HF R206 دوربینی متوسط می‌باشد.,0,2,train
3318,این دوربین فلاش داخلی ندارد ولی فلاش اکسترنال به آن متصل می شود که اتفاقا به هنگام خرید در جعبه موجود است.,0,2,train
12901,سلام صفحه کلیدش سفته بعضی وقتا قاطی میکنه ولی بدنش محکمه,0,2,train
7385,در پخش فیلم DVD، نیز این مقدار 3 ساعت و 51 دقیقه بود.,0,2,train
2439,) رو هم داره از لحاظ سخت افزاری با LG Optimus G E973 تقریبا در یک سطح قرار داره بارزترین ویژگی این گوشی داک اون هست که میتونید گوشی رو تبدیل به یک تبلت بکنید هر چند ممکنه احساس یکپارچگی خوبی در محصولتون نکنید برای کسانی که توانایی مالی تهیه یک تبلت قدرتمند و یک گوشی به روز رو ندارند انتخاب خوبی هست البته دردسر های اشتراک و سینک کردن اطلاعات رو بین تبلت و گوشی رو دیگر با این محصول نخواهید داشت که این ویژگی میتونه کمبود پورت یو اس بی این محصول رو تا حدودی جبران بکنه ظاهر گوشی کمی شبیه گلگسی اس 3 هست خوب بود که از آندرویید 4.1 به طور پیشفرض استفاده کنه برای کسانی که به برند ایسوس علاقه دارند میتونه انتخاب خوبی باشه,0,2,train
457,دوربین دوربین این گوشی یک دوربین 5 مگاپیکسلی است که عکس‌ها را با رزولوشن 1936×2592 پیکسل ثبت می‌نماید.,0,2,train
9048,ظاهرا که سامسونگ تصمیم گرفته در عوض قرار دادن نمایشگر لمسی، این پیچ تنظیم را هم حذف کند.,0,2,train
4105,نیست و تنها محل درج مموری micro SD ، خروجی هدفون ، محل شارژ باتری و پورت micro USB وجود داره.,0,2,train
11353,مود Face detection سعی می‌کند بر روی چهره ی افراد موجود در کادر فوکوس کند.,0,2,train
3194,، پردازنده قوی داره و به راحتی فیلم های فول اچ دی و بازی های اچ دی را پشتیبانی میکنه ، جی پی اس قوی داره ولی افسوس که وای فای یا سخت افزار وایرلسش واقعا ضعیفه !,0,2,train
6868,"(در مقایسه با xperia z , note 2 , one x + ) .",0,2,train
3775,یک درب کشویی نیز بر روی بدنه وجود دارد که با کنار زدن آن متوجه پورت های HDMI، یک پورت USB و شیار کارت حافظه می شویم.,0,2,train
4466,Xperia ray همانند گوشی Xperia arc از سیستم عامل اندروید 2.3 به همراه رابط کاربری Timescape UXP استفاده می‌کند.,0,2,train
10495,نظر نهایی بعد از خرید,0,2,train
8019,حتی لنز این دو نیز با توانایی زوم 35 برابر مشابه می‌باشد.,0,2,train
2394,یکی از تغییرات اصلی ایجاد شده در PadFone 2 مربوط به پورت اتصال آن می‌باشد.,0,2,train
8477,سلام من از نزدیک دیدم - به طور کلی خوب بود ولی با این قیمت و کارایی خوب زوم اپتیک ضعیف میباشد.,0,2,train
12676,سونی بروز رسانی رو بر اساس SL Number که جای اون زیر باطری هست انجام می ده که طبق لیست وب سایت سونی هنوز واسه ما نیومده.,0,2,train
